"name","demand","degree","strength","closeness","betweenness","eccentricity","tank_distance"
"11300",0.54563477,2,261.553,2.23129000849448e-09,492907,345,110
"11301",0.52327316,2,132.586,2.20465336524538e-09,3756,347,112
"11302",0.52327316,2,172.289,2.20971898590061e-09,18591,346,111
"11303",0.26519608,1,71.359,2.23944094931729e-09,0,346,111
"11304",0.19919726,2,103.21,2.16886187863094e-09,14996,349,114
"11305",0.09959863,1,69.17,2.16399353682815e-09,0,350,115
"11306",0,2,482.269,2.20536634647772e-09,1057155,345,110
"11307",0,2,602.525,2.22811905596739e-09,1071672,344,109
"11308",0,2,304.877,2.24884114189387e-09,1086289,343,108
"11309",0.62170442,2,101.518,2.21081762155197e-09,14996,351,116
"1131",1.54966408,3,997.602,1.94829844759075e-09,179244,366,131
"11310",0.31085221,1,60.59,2.20638550983883e-09,0,352,117
"11311",0.09178115,2,120.513,2.25584987286951e-09,958642,345,110
"11312",0.15089542,2,145.402,2.27523296714862e-09,981199,342,107
"11313",0.2734776,2,296.822,2.26420097775818e-09,46411,343,108
"11314",0.2734776,2,185.155,2.25740313815466e-09,31656,344,109
"11315",0.24349469,1,96.227,2.27564306361227e-09,0,344,109
"11316",0.38297486,2,548.835,2.13940181849293e-09,104983,349,114
"11317",0.38297486,2,328.372,2.12890396038208e-09,91243,350,115
"11318",0.33554855,2,194.616,2.10397405691826e-09,14996,353,118
"11319",0.16777427,1,116.185,2.09628952993793e-09,0,354,119
"1132",0.73953199,3,800.577,2.03635355196344e-09,15244,328,16
"11320",0.46349868,2,220.56,2.21591440064804e-09,14996,344,109
"11321",0.23174934,1,125.629,2.20670222843671e-09,0,345,110
"11322",0.23095812,2,452.416,2.20877999222502e-09,4728304,346,111
"11323",0.23095812,2,790.454,2.19229860992941e-09,4714548,347,112
"11324",0.07488863,2,79.375,2.23730083430023e-09,4824773,343,108
"11325",0.44058071,2,448.421,2.21977257904093e-09,29990,346,111
"11326",0.22360175,1,229.261,2.26474009317555e-09,0,343,108
"11327",0.40662535,2,253.135,2.27293782770656e-09,353,342,107
"11328",0.40662535,2,235.79,2.28428668461382e-09,15094,341,106
"11329",0.40662535,2,339.683,2.29106406426613e-09,29874,340,105
"1133",0.1376736,1,97.716,2.03029521415013e-09,0,329,17
"11330",0.40662535,2,395.76,2.31083445499928e-09,44686,339,104
"11331",0.63492812,2,397.634,2.32959436057462e-09,1174955,337,102
"11332",0.71139064,2,365.051,2.34412405185577e-09,1004713,336,101
"11333",0.37008613,2,716.312,2.32834162209178e-09,6253546,338,103
"11334",0.37008613,2,305.337,2.34505963136094e-09,6267444,337,102
"11335",0.17018554,2,111.291,1.98593917655391e-09,1172957,367,132
"11336",0.43366884,2,159.512,1.98272086379699e-09,29990,368,133
"11337",0.43366884,2,357.77,1.97724467640005e-09,14996,369,134
"11338",0.21683442,1,264.608,1.96185231934249e-09,0,370,135
"11339",0.4544947,2,115.267,1.96646686366311e-09,8716,369,134
"1134",1.35800624,4,699.451,2.0905864343041e-09,92149,324,12
"11340",0.4544947,2,328.784,1.96743268304047e-09,23319,368,133
"11341",0.34868201,2,360.037,2.00101914528742e-09,1274593,364,129
"11342",0.34868201,2,275.536,2.00974106906599e-09,1289240,363,128
"11343",0.34868201,2,183.881,2.01732093660174e-09,1303909,362,127
"11344",0.34868201,2,195.152,2.02070015507998e-09,1318595,361,126
"11345",0.34868201,2,209.199,2.02908275094425e-09,1333314,360,125
"11346",0,2,379.937,2.04899770346147e-09,1716203,357,122
"11347",0.05439493,3,466.526,2.06704365977386e-09,2588602,356,121
"11348",0,2,103.147,2.02963530583952e-09,310286,361,126
"11349",0,2,260.476,2.02501057187927e-09,295423,362,127
"1135",0.74169097,2,192.74,2.08791357950837e-09,44954,325,13
"11350",0,2,297.051,2.01396807159149e-09,280685,363,128
"11351",0,2,139.621,2.00734900683528e-09,266103,364,129
"11352",0,2,103.51,2.00574812317465e-09,251556,365,130
"11353",0.39908345,2,239.506,2.01391751318162e-09,296123,362,127
"11354",0.62825751,2,372.009,2.0111058156759e-09,29715,362,127
"11355",0.62825751,2,232.512,2.01690618018701e-09,44651,361,126
"11356",0.47767157,2,281.848,2.03427308901152e-09,370438,360,125
"11357",0.47767157,2,406.376,2.02309195356158e-09,355518,361,126
"11358",0.47767157,2,340.261,2.00958290455792e-09,340716,362,127
"11359",0.06664654,1,154.327,2.04827416114213e-09,0,358,123
"1136",1.01223141,3,966.635,2.05057829201658e-09,31075,327,15
"11360",0.15213932,2,329.338,2.06822593432957e-09,91665,353,118
"11361",0.05436827,2,200.354,2.06567954413172e-09,551105,357,122
"11362",0.05436827,2,515.729,2.05771752953053e-09,536250,358,123
"11363",0.26920395,2,192.459,2.05483603166361e-09,44982,359,124
"11364",0.34643751,2,392.073,2.0153824863047e-09,250766,361,126
"11365",0.14776378,1,52.575,1.96879473849296e-09,0,367,132
"11366",0.25495639,1,103.271,1.95787437256753e-09,0,370,135
"11367",0.42820306,2,149.874,1.9847436900062e-09,14996,366,131
"11368",0.21410153,1,102.55,1.97870425358472e-09,0,367,132
"11369",0.1775724,2,212.948,1.99978014272664e-09,14868,363,128
"1137",1.29455695,2,670.614,2.0718991825591e-09,1097,326,14
"11370",0.23538537,2,205.85,1.99945333678457e-09,177146,364,129
"11371",0.23538537,2,223.421,1.99299701498438e-09,162454,365,130
"11372",0.16785081,2,183.872,1.9807868060044e-09,657,364,129
"11373",0.43217613,2,376.853,1.96456821063916e-09,534,364,129
"11374",0.43217613,2,202.09,1.96830424216182e-09,698,365,130
"11375",0.31772643,2,216.862,1.98400447203917e-09,107922,364,129
"11376",0.31772643,2,254.409,1.97440363370166e-09,93087,365,130
"11377",0.31772643,2,212.255,1.9693749003413e-09,78380,366,131
"11378",0.31772643,2,196.48,1.96231435020857e-09,63683,367,132
"11379",0.31772643,2,276.468,1.95824367936352e-09,49005,368,133
"1138",0.17518988,2,253.484,2.063929106296e-09,45838,328,16
"11380",0.37113385,1,148.457,1.93367485935626e-09,0,370,135
"11381",0.0777879,2,106.797,1.95361957117567e-09,17313,369,134
"11382",0.84601541,2,234.619,2.08826791552023e-09,710223,352,117
"11383",0.28743466,2,320.592,2.16038785412843e-09,75818,349,114
"11384",0.28743466,2,218.684,2.16514517184057e-09,89609,348,113
"11385",0.16040651,2,234.921,2.13612763435113e-09,3330,353,118
"11386",0.16040651,2,279.153,2.14367832480226e-09,17122,353,118
"11387",0.27805408,2,347.98,2.11122477809942e-09,1411,353,118
"11388",0.27805408,2,250.427,2.11791624597669e-09,15194,353,118
"11389",0.0420844,2,56.503,2.16188370987554e-09,114610,349,114
"1139",0.56442392,3,451.739,2.06644721961744e-09,61271,327,15
"11390",0.0420844,2,64.054,2.15971740544894e-09,101026,350,115
"11391",0.0420844,2,93.41,2.15783258820268e-09,87501,351,116
"11392",0.28370634,2,347.229,2.07309279068137e-09,49324,357,122
"11393",0.28370634,2,292.992,2.08615188196012e-09,63236,356,121
"11394",0.28370634,2,101.641,2.0907661694304e-09,77206,355,120
"11395",0.28370634,2,124.749,2.09235018095781e-09,91179,354,119
"11396",0.30303473,2,168.255,2.06006687240253e-09,59972,360,125
"11397",0.33364304,2,153.886,2.11370420745192e-09,143238,352,117
"11398",0.37750236,1,224.892,2.09610895518879e-09,0,351,116
"11399",0.19734096,2,290.911,2.12178800050845e-09,4879,353,118
"114",0.2805451,2,417.596,1.86253273105401e-09,679113,362,145
"1140",0.61839305,2,473.42,2.06144599422629e-09,580,326,14
"11400",0.22543069,1,184.518,2.12503364928583e-09,0,351,116
"11401",0.33515759,2,634.22,2.33227831367665e-09,3622081,336,101
"11402",0.33515759,2,621.986,2.31108104505806e-09,3607988,337,102
"11403",0.33515759,2,408.223,2.28600069726212e-09,3594188,338,103
"11404",0.33515759,2,642.487,2.28138862418241e-09,3580399,339,104
"11405",0.38667124,2,343.263,2.21560025924824e-09,287726,344,109
"11406",0.38667124,2,303.483,2.22565278891168e-09,301844,343,108
"11407",0.38667124,2,186.76,2.23688520944935e-09,316026,342,107
"11408",0.67583259,2,256.944,2.20932103384835e-09,3197880,342,107
"11409",0.67583259,2,301.463,2.20495183086958e-09,3184131,343,108
"1141",0.68448193,3,427.037,2.12764824040372e-09,296539,320,8
"11410",0.10391526,2,79.501,2.4708169271978e-09,71118,334,88
"11411",0.77283766,2,274.406,2.08828481479435e-09,129720,357,122
"11412",0.57837818,2,459.22,2.0992847923525e-09,71320,357,122
"11413",0.19599864,2,211.087,2.16145345610035e-09,334780,347,112
"11414",0.16276857,2,106.982,2.12608260498319e-09,310747,355,120
"11415",0.16276857,2,115.681,2.12816420018471e-09,324599,354,119
"11416",0.16276857,2,160.872,2.13339013083636e-09,338572,353,118
"11417",0.06071629,2,158.33,2.15414272294401e-09,614209,349,114
"11418",0.36586637,2,223.307,2.10093419581916e-09,143432,354,119
"11419",0.36586637,2,391.486,2.09652271228614e-09,129505,355,120
"1142",0.57100215,2,331.858,2.12222111201824e-09,44796,321,9
"11420",0.23985796,2,111.657,2.06545085847057e-09,24996,358,123
"11421",0.12347207,2,263.601,2.11935759908957e-09,187311,353,118
"11422",0.28371729,2,124.112,2.14315493631215e-09,591600,350,115
"11423",0.53066142,2,190.354,2.11311297003637e-09,676,351,116
"11424",0.35253949,2,133.793,2.15646859502299e-09,14996,347,112
"11425",0.17626974,1,47.341,2.15317223401885e-09,0,348,113
"11426",0.42742812,2,118.293,2.17202936636012e-09,2036035,346,111
"11427",0.49254138,2,344.007,2.45728862517917e-09,23204,329,83
"11428",0.49254138,2,176.845,2.46644412499207e-09,26643,330,84
"11429",0.49254138,2,80,2.46838433295404e-09,41621,331,85
"1143",0.69852188,3,620.709,2.0830042417491e-09,91490,326,14
"11430",0.04120103,2,166.223,2.49333427632435e-09,23256,331,85
"11431",0.04120103,2,104.66,2.4906047838002e-09,14988,332,86
"11432",0.04120103,2,110.055,2.48796866901168e-09,6726,333,87
"11433",0.04120103,2,93.276,2.48879439916579e-09,10093,333,87
"11434",0.04120103,2,57.078,2.4920215709814e-09,25083,332,86
"11435",0.12518806,2,153.923,2.48893057373612e-09,13808,327,81
"11436",0.12518806,2,200.773,2.49372234325919e-09,23320,326,80
"11437",0.12040545,2,268.303,2.49313366225644e-09,1,330,84
"11438",0.12040545,2,235.73,2.50174455487628e-09,11628,329,83
"11439",0.12040545,2,112.668,2.50947301436739e-09,26621,328,82
"1144",0.0688368,1,4.442,2.09200724123127e-09,0,321,9
"11440",0.22634219,2,152.235,2.54825268211487e-09,17556060,320,74
"11441",0.8354622,2,441.084,2.31008933998389e-09,5752652,325,108
"11442",0.36504922,2,449.149,2.29352883127509e-09,69350,324,107
"11443",0.74020603,2,419.754,2.28837250576297e-09,11733,327,110
"11444",0.28352505,2,260.52,2.30414399261946e-09,1,329,111
"11445",0.28352505,2,334.471,2.30954813431455e-09,12537,330,110
"11446",0.34608142,2,451.301,2.36141494407467e-09,5840505,331,107
"11447",0.34608142,2,409.425,2.37291704048117e-09,5850715,332,106
"11448",0.34608142,2,325.573,2.38524405518158e-09,5862178,333,105
"11449",0.34608142,2,156.626,2.39375139803549e-09,5874888,332,104
"1145",0.1376736,2,147.937,2.09229880991581e-09,14996,320,8
"11451",0.58546222,2,229.529,2.30828432763464e-09,28462,329,112
"11452",0.16070677,2,123.291,2.31188231875916e-09,14995,333,112
"11453",0.12079617,2,150.502,2.32065964977607e-09,14993,332,111
"11454",0.26606825,2,467.621,2.28338125114966e-09,243543,323,106
"11455",0.14140092,2,89.378,2.27690430989143e-09,6008,325,108
"11456",0.48323301,2,1238.871,2.31887059056206e-09,1546249,311,94
"11457",0.48323301,2,1372.982,2.31894831235337e-09,1546065,312,95
"11458",0.29234659,2,318.453,2.37800798232885e-09,9548048,309,92
"11459",0.17545699,2,132.983,2.39015398914337e-09,9591968,312,95
"1146",0.55055452,3,488.032,2.0813097200373e-09,32978,323,11
"11460",0.17545699,2,127.977,2.39382126193832e-09,9600012,313,96
"11461",0.17545699,2,120.605,2.39604963956569e-09,9608058,314,95
"11462",0.17545699,2,115.165,2.39963889452695e-09,9616401,315,94
"11463",0.14697879,2,105.196,2.28248236220463e-09,32957,326,109
"11464",0.32586005,2,66.985,2.3711420981237e-09,69198,312,95
"11465",0.32586005,2,71.055,2.37033931399419e-09,54937,312,95
"11466",0.32586005,2,149.094,2.36546319954941e-09,40698,311,94
"11467",0.32586005,2,288.821,2.35848700146744e-09,26500,310,93
"11468",0.32586005,2,411.893,2.3490768537243e-09,23799,309,92
"11469",0.32586005,2,429.041,2.35948840754641e-09,32808,308,91
"1147",0.2065104,2,248.443,2.07417901835678e-09,14996,324,12
"11470",0.32586005,2,279.204,2.37094791977782e-09,42170,307,90
"11471",0.32586005,2,136.078,2.37423059231761e-09,51690,306,89
"11472",0.32586005,2,133.308,2.37827525469174e-09,61268,305,88
"11473",0.32586005,2,178.105,2.38149217983515e-09,71169,304,87
"11474",0.34599853,2,369.964,2.35821150966968e-09,213950,331,107
"11475",0.10905254,2,115.04,2.28761744479529e-09,2470,329,112
"11476",0.10905254,2,134.355,2.28851202204138e-09,4,329,112
"11477",0.10905254,2,115.37,2.29282000792871e-09,12529,328,111
"11478",0.10905254,2,125.713,2.29636016442728e-09,27519,327,110
"11479",0.11565939,2,351.644,2.3555861389055e-09,1220595,327,107
"1148",0.10741705,2,91.376,2.09891315298596e-09,77120,320,8
"11480",0.11565939,2,312.851,2.34382520407901e-09,1209451,326,108
"11481",0.11565939,2,252.593,2.33648277385261e-09,1198457,325,108
"11482",0.11565939,2,163.523,2.32964607414762e-09,1199373,324,107
"11483",0.08753983,2,191.325,2.32922649590551e-09,373738,324,107
"11484",0.10409463,2,125.645,2.4065699940002e-09,7393994,330,101
"11485",0.07865053,2,91.112,2.41576511970611e-09,7463783,331,98
"11486",0.47105183,2,487.053,2.36721006010406e-09,22449,327,102
"11487",0.47105183,2,470.848,2.35520982180139e-09,11263,326,103
"11488",0.47105183,2,410.678,2.34483386923433e-09,11760,325,104
"11489",0.47105183,2,284.945,2.35372624475121e-09,24146,324,105
"1149",0.21483409,2,172.377,2.09580230975524e-09,62335,321,9
"11490",0.21541094,2,187.84,2.34072754602825e-09,1542807,321,104
"11491",0,2,243.158,2.35613908778119e-09,841326,322,105
"11492",0,2,284.529,2.37767977658707e-09,892204,326,104
"11493",0,2,124.447,2.38132348622216e-09,902247,327,103
"11494",0.2196192,2,170.062,2.31469608142829e-09,8863,315,98
"11495",0.40858939,2,199.587,2.43670934247573e-09,9661438,311,90
"11496",0.25461007,2,201.576,2.41128182952364e-09,40025,314,93
"11497",0.25461007,2,345.023,2.40582725089389e-09,25904,313,92
"11498",0.25461007,2,399.853,2.41025062509605e-09,23555,312,91
"11499",0.25461007,2,229.631,2.41693197378096e-09,32989,311,90
"115",0.32994052,3,317.079,1.86898290072656e-09,756064,361,144
"1150",0.28622019,3,306.825,2.10176033564976e-09,121746,319,7
"11500",0.23977195,2,246.5,2.37839218009578e-09,36020,313,95
"11501",0.23977195,2,387.299,2.37094740451534e-09,21863,312,95
"11502",0.23977195,2,460.486,2.37522452956596e-09,19467,311,94
"11503",0.23977195,2,272.037,2.38409360189264e-09,28867,310,93
"11504",0.23977195,2,162.401,2.38981434902548e-09,38384,309,92
"11505",0.23977195,2,171.173,2.39293604151182e-09,47976,308,91
"11506",0.23977195,2,137.14,2.39950159965429e-09,57896,307,90
"11507",0.22805836,2,76.096,2.43439359708567e-09,29990,312,91
"11508",0.22805836,2,165.496,2.43132438830096e-09,14996,313,92
"11509",0.11402918,1,130.912,2.41977463478655e-09,0,314,93
"1151",0.63265793,4,535.482,2.12721999678838e-09,75828,324,12
"11510",0.06610582,2,216.713,2.41126880032732e-09,517022,308,91
"11511",0.06610582,2,115.089,2.41656756545758e-09,527458,309,91
"11512",0.06610582,2,83.009,2.41976519642785e-09,540568,310,90
"11513",0.01053641,2,285.43,2.34005200576136e-09,1579584,318,101
"11514",0.01053641,2,158.969,2.34879500528114e-09,1590883,319,102
"11515",0.16966376,2,344.897,2.45702935209153e-09,9717666,308,87
"11516",0.16966376,2,168.157,2.46316229307272e-09,9726092,307,86
"11517",0.11515001,2,247.52,2.47545089158993e-09,9727257,307,86
"11518",0.20989271,2,389.579,2.43791451619745e-09,589666,308,87
"11519",0.20989271,2,450.52,2.44944243970692e-09,597728,307,86
"1152",0.19387884,2,142.749,2.12311960706279e-09,29990,325,13
"11520",0.20989271,2,260.439,2.46006717064535e-09,608467,306,85
"11521",0.39564735,2,402.638,2.29435812516608e-09,25293,308,91
"11522",0.39564735,2,462.979,2.30481574109464e-09,33940,307,90
"11523",0.39564735,2,411.462,2.31620781809701e-09,43014,306,89
"11524",0.39564735,2,281.72,2.32524181641125e-09,52503,305,88
"11525",0.24425305,2,268.368,2.31311307281855e-09,23089,304,87
"11526",0.20514062,2,130.2,2.30772044334634e-09,3458,302,85
"11527",0.20514062,2,85,2.31098761218987e-09,14555,303,86
"11528",0.20514062,2,40.1,2.31230291557538e-09,28141,304,87
"11529",0.20514062,2,121.068,2.31390141025059e-09,41735,305,88
"1153",0,2,275.593,2.10589699402103e-09,105103,323,11
"11530",0.40288446,2,360.55,2.3023063637946e-09,22543,308,91
"11531",0.40288446,2,296.555,2.31248736356417e-09,31205,308,91
"11532",0.40288446,2,217.454,2.31603344399153e-09,39971,307,90
"11533",0.40288446,2,365.004,2.32308091928573e-09,49125,306,89
"11534",0.52933414,2,418.94,2.34476143070276e-09,539303,302,85
"11535",0.52933414,2,522.706,2.33813526787489e-09,530290,303,86
"11536",0.52933414,2,552.143,2.33720167971666e-09,533012,304,87
"11537",0.52933414,2,281.934,2.35016013846915e-09,547294,305,88
"11538",0.52933414,2,200.831,2.35947908099424e-09,561672,306,89
"11539",0.63895618,2,753.642,2.32468831261618e-09,113110,304,87
"1154",0.57641949,2,183.99,2.10626015424463e-09,14996,323,11
"11540",0.63895618,2,496.874,2.33903361548879e-09,122517,303,86
"11541",0.19220959,2,260.345,2.32948768081673e-09,1840,305,88
"11542",0.20450213,2,277.347,2.33346624039801e-09,78349,304,87
"11543",0.20450213,2,336.708,2.34029550220641e-09,80784,303,86
"11544",0.12345688,2,246.884,2.33962783234992e-09,125855,305,88
"11545",0.06173603,2,68.61,2.36624628284699e-09,163627,296,79
"11546",0.05470417,2,43.175,2.36502354487789e-09,193854,297,80
"11547",0.05470417,2,43.315,2.36414539864774e-09,184156,298,81
"11548",0.05470417,2,54.092,2.36267805196819e-09,174468,299,82
"11549",0.05470417,2,51.426,2.3612248032958e-09,164883,300,83
"1155",0.57641949,1,150.198,2.09631507721413e-09,0,324,12
"11550",0.15901426,2,235.595,2.34453839550577e-09,66772,305,88
"11551",0.15901426,2,158.875,2.34956543793426e-09,76185,304,87
"11552",0.15901426,2,131.784,2.35279815830101e-09,85644,303,86
"11553",0.15901426,2,93.644,2.3580433901142e-09,97551,302,85
"11554",0.14199058,2,125.858,2.34667675702343e-09,118289,304,87
"11555",0.14199058,2,91.712,2.34858398734682e-09,126404,303,86
"11556",0.14199058,2,85.237,2.35099700219542e-09,137868,302,85
"11557",0.14199058,2,43.223,2.35396124537564e-09,152680,301,84
"11558",0.14199058,2,49.183,2.35454165311717e-09,167496,300,83
"11559",0.28288649,2,413.464,2.38080877679586e-09,484894,296,79
"1156",0.43476678,2,332.469,2.1096344490981e-09,136402,318,6
"11560",0.28288649,2,413.138,2.36204445835296e-09,475304,297,80
"11561",0.28288649,2,76.73,2.35854170017212e-09,465879,298,81
"11562",0.45794755,2,178.751,2.3672055427817e-09,103795,298,81
"11563",0.45794755,2,121.926,2.3745215441843e-09,118722,297,80
"11564",0.79226232,2,677.765,2.28650241393807e-09,1519910,291,74
"11565",0.79226232,2,620.61,2.32118112555685e-09,1533716,290,73
"11566",0.79226232,2,1223.488,2.33222588482449e-09,1547570,289,72
"11567",0.14726609,2,228.337,2.38292246209704e-09,341041,302,85
"11568",0.18435581,2,142.306,2.39497357199586e-09,433946,305,88
"11569",0.05876821,2,159.554,2.35241672548566e-09,605202,297,80
"1157",0.39191708,4,189.816,2.10851034404047e-09,208864,322,10
"11570",0.29809912,3,478.916,2.34910255847633e-09,634959,296,79
"11571",0.40065993,1,68.588,2.17122252583694e-09,0,303,86
"11572",0,2,202.085,2.34324328238988e-09,89946,297,80
"11573",0.53743004,2,341.889,2.39248158558247e-09,609939,291,74
"11574",0.53743004,2,201.159,2.38441523876577e-09,600136,292,75
"11575",0.53743004,2,191.212,2.38127522161962e-09,590478,293,76
"11576",0.53743004,2,412.608,2.37406391696894e-09,580971,294,77
"11577",0.53743004,2,607.121,2.35944056586643e-09,571587,295,78
"11578",0.20464104,2,303.681,2.41026464766805e-09,264512,337,96
"11579",0.20464104,2,162.417,2.41666678185517e-09,278014,336,95
"1158",0.16544111,2,289.846,2.11345209473907e-09,222642,321,9
"11580",0.08010218,2,408.12,2.38105482261513e-09,70269,332,101
"11581",0.08010218,2,123.481,2.38611360225806e-09,82100,333,100
"11582",0.10911102,2,322.991,2.38560016463615e-09,121,337,101
"11583",0.10911102,2,300.168,2.38241099017339e-09,2026,337,100
"11584",0.10911102,2,91.112,2.387804435384e-09,16899,336,99
"11585",0.1261605,2,115.007,2.43410391367338e-09,14989,339,94
"11586",0.1261605,2,129.253,2.43693659367989e-09,23264,340,94
"11587",0.1261605,2,86.827,2.44092576324381e-09,34897,339,93
"11588",0.1261605,2,123.823,2.44229139585426e-09,49887,338,92
"11589",0.05170772,2,174.684,2.34674039571347e-09,1589,332,105
"1159",0.27646094,3,192.101,2.13453647594876e-09,67198,319,7
"11590",0.05170772,2,174.222,2.35011430262925e-09,1,331,105
